achr,astart,aend,bchr,bstart,bend,size,sizebins,binsize,dil_size1,dil_iter1,dil_size2,dil_iter2,inter_z_thresh,kernel_size
chr1,6240000.0,6368000.0,chr1,6688000.0,6816000.0,128000.0,4,32000.0,1,1,1,1,0.5,21
chr1,7200000.0,7264000.0,chr1,6816000.0,6880000.0,64000.0,2,32000.0,1,1,1,1,0.5,21
chr1,7104000.0,7808000.0,chr1,7104000.0,7776000.0,704000.0,22,32000.0,1,1,1,1,0.5,21
chr1,6752000.0,6944000.0,chr1,7168000.0,7296000.0,192000.0,6,32000.0,1,1,1,1,0.5,21
chr1,7904000.0,8128000.0,chr1,7456000.0,7712000.0,224000.0,7,32000.0,1,1,1,1,0.5,21
chr1,7840000.0,8192000.0,chr1,7840000.0,8192000.0,352000.0,11,32000.0,1,1,1,1,0.5,21
chr1,7392000.0,7712000.0,chr1,7872000.0,8224000.0,320000.0,10,32000.0,1,1,1,1,0.5,21
chr1,8512000.0,8608000.0,chr1,7904000.0,8064000.0,96000.0,3,32000.0,1,1,1,1,0.5,21
chr1,8352000.0,9024000.0,chr1,8320000.0,8992000.0,672000.0,21,32000.0,1,1,1,1,0.5,21
chr1,7872000.0,8128000.0,chr1,8448000.0,8640000.0,256000.0,8,32000.0,1,1,1,1,0.5,21
chr1,9120000.0,9344000.0,chr1,8672000.0,8896000.0,224000.0,7,32000.0,1,1,1,1,0.5,21
chr1,8448000.0,8576000.0,chr1,8832000.0,8992000.0,128000.0,4,32000.0,1,1,1,1,0.5,21
chr1,9024000.0,9888000.0,chr1,9024000.0,9856000.0,864000.0,27,32000.0,1,1,1,1,0.5,21
chr1,9536000.0,9696000.0,chr1,9056000.0,9248000.0,160000.0,5,32000.0,1,1,1,1,0.5,21
chr1,8640000.0,8928000.0,chr1,9088000.0,9376000.0,288000.0,9,32000.0,1,1,1,1,0.5,21
chr1,9024000.0,9280000.0,chr1,9472000.0,9728000.0,256000.0,8,32000.0,1,1,1,1,0.5,21
chr1,9920000.0,10304000.0,chr1,9920000.0,10304000.0,384000.0,12,32000.0,1,1,1,1,0.5,21
chr1,10464000.0,10752000.0,chr1,9952000.0,10272000.0,288000.0,9,32000.0,1,1,1,1,0.5,21
chr1,9920000.0,10304000.0,chr1,10432000.0,10784000.0,384000.0,12,32000.0,1,1,1,1,0.5,21
chr1,10432000.0,11040000.0,chr1,10432000.0,11040000.0,608000.0,19,32000.0,1,1,1,1,0.5,21
chr1,11200000.0,11360000.0,chr1,10816000.0,11008000.0,160000.0,5,32000.0,1,1,1,1,0.5,21
chr1,10560000.0,10624000.0,chr1,10912000.0,10976000.0,64000.0,2,32000.0,1,1,1,1,0.5,21
chr1,11168000.0,12096000.0,chr1,11136000.0,12096000.0,928000.0,29,32000.0,1,1,1,1,0.5,21
chr1,10848000.0,11040000.0,chr1,11200000.0,11424000.0,192000.0,6,32000.0,1,1,1,1,0.5,21
chr1,11680000.0,12064000.0,chr1,11200000.0,11616000.0,384000.0,12,32000.0,1,1,1,1,0.5,21
chr1,11200000.0,11680000.0,chr1,11616000.0,12064000.0,480000.0,15,32000.0,1,1,1,1,0.5,21
chr1,12288000.0,12512000.0,chr1,11648000.0,11840000.0,224000.0,7,32000.0,1,1,1,1,0.5,21
chr1,12224000.0,12672000.0,chr1,12192000.0,12672000.0,448000.0,14,32000.0,1,1,1,1,0.5,21
chr1,11584000.0,11968000.0,chr1,12256000.0,12576000.0,384000.0,12,32000.0,1,1,1,1,0.5,21
chr1,12992000.0,13056000.0,chr1,12416000.0,12544000.0,64000.0,2,32000.0,1,1,1,1,0.5,21
chr1,12768000.0,13344000.0,chr1,12768000.0,13312000.0,576000.0,18,32000.0,1,1,1,1,0.5,21
chr1,13472000.0,13696000.0,chr1,13088000.0,13280000.0,224000.0,7,32000.0,1,1,1,1,0.5,21
chr1,12960000.0,13312000.0,chr1,13440000.0,13792000.0,352000.0,11,32000.0,1,1,1,1,0.5,21
chr1,13440000.0,13856000.0,chr1,13440000.0,13856000.0,416000.0,13,32000.0,1,1,1,1,0.5,21
chr1,13888000.0,13920000.0,chr1,13856000.0,13920000.0,32000.0,1,32000.0,1,1,1,1,0.5,21
chr1,14176000.0,14880000.0,chr1,14144000.0,14880000.0,704000.0,22,32000.0,1,1,1,1,0.5,21
chr1,15072000.0,15232000.0,chr1,14592000.0,14752000.0,160000.0,5,32000.0,1,1,1,1,0.5,21
chr1,14304000.0,14400000.0,chr1,14720000.0,14816000.0,96000.0,3,32000.0,1,1,1,1,0.5,21
chr1,14848000.0,15552000.0,chr1,14848000.0,15552000.0,704000.0,22,32000.0,1,1,1,1,0.5,21
chr1,14560000.0,14784000.0,chr1,14944000.0,15264000.0,224000.0,7,32000.0,1,1,1,1,0.5,21
